id,coord_x,coord_y,join_id,join_@id,join_barrier,join_landuse,join_name,join_source,join_type,join_industry,join_addr_city,join_addr_stree,join_phone,join_website,join_private,join_CLC_code,join_CLC_id,join_CLC_year,join_descriptio,join_operator,join_power,join_descript_1,join_alt_name,join_man_made,join_short_name,join_amenity,join_recycling_,join_recyclin_1,join_fenced,join_heritage,join_heritage_o,join_mhs_inscri,join_ref_mhs,join_source_her,join_wikidata,join_url,join_access,join_fence_type,join_contact_ph,join_pipeline,join_substance,join_old_name,join_ref_FR_SIR,distance
11368,1915195.4,4222616.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.989106332779
11369,1915145.6,4222161.5,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.700020364094
11370,1913470.6,4225396.5,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.958989042275
11371,1913751.2,4223135.5,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.979512200366
11372,1915290.1,4224004,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.934819899593
11373,1913985.9,4222422,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.751819120542
11374,1913228.4,4222598,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.959390918609
11375,1914592.2,4224048.5,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.85049223456
11376,1915337.8,4221916.5,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.052690843144
11377,1915401.4,4222249,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.595804031253
11378,1915521.4,4223284,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.561054731741
11379,1915207,4222434.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.06758373883
11380,1915641.2,4224258,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.259852912496
11381,1914432.1,4223976,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.59529766023
11382,1915656.4,4222653,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.118303433381
11383,1914454.9,4223965.5,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.50485082306
11384,1915352.8,4224667,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.69765815833
11385,1912379.9,4221931,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,289.305541313571
11386,1914151,4221665.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.410523038301
11387,1914210.4,4222112,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.129514232614
11388,1913862.1,4224602,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.950146681672
11389,1914280.9,4224911,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.22899928359
11390,1912592,4222355.5,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,52.456283459122
11391,1915219.9,4223118,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.53664175948
11392,1914698.6,4225803.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.78199503397
11393,1914445,4221811,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.49360467214
11394,1915067.5,4222627.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.335938355329
11395,1912760.4,4221765.5,way/165738295,way/165738295,,industrial,Ateliers Voirie Circulation,,,,,,,,,,,,,Ville de Grenoble,,,,,,,,,,,,,,,,,,,,,,,,451.35782450199
11396,1915434.9,4223096,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.473088815365
11397,1915234.6,4223221,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.119079910465
11398,1912377,4222612.5,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,309.924143528845
11399,1915359.1,4221654,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.976463734408
11400,1912611.2,4223255,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.944974155488
11401,1914026.1,4221715.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.879380658596
11402,1913422.4,4225638,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.88784410484
11403,1914911.1,4223288,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.054062551176
11404,1915324.9,4225102,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.951501611289
11405,1915345.4,4224861.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.56770124722
11406,1912673.1,4221677.5,way/165738295,way/165738295,,industrial,Ateliers Voirie Circulation,,,,,,,,,,,,,Ville de Grenoble,,,,,,,,,,,,,,,,,,,,,,,,504.14353789522
11407,1913241.1,4223016,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.204133647814
11408,1913351.4,4224681,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.81078832621
11409,1913881,4223495,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.4427898765
11410,1912753.4,4221219.5,way/95560282,way/95560282,,industrial,ZA des Essarts,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,Z.A. des Essarts,,,,,,,,,,,,,,,,,,,,,317.6074176735
11411,1914273.5,4224094,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.2787812368
11412,1914515.6,4221911,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.635314459424
11413,1913831,4223653.5,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.99158668992
11414,1915298.8,4224736,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.37680293771
11415,1913682.4,4225169.5,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.290636757602
11416,1914456.4,4221874,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.406568753175
11417,1914491.4,4223960.5,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.23060422636
11418,1915356.6,4224821.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.59348610536
11419,1913736.2,4223604,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.868773777848
11420,1913696.5,4223121.5,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.347597412581
11421,1913179.5,4224663,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.016842792149
11422,1913214.8,4222356,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.788920614115
11423,1915344.9,4224658.5,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.7986083684
11424,1913109.8,4222766,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.507878535067
11425,1914222.2,4221916,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.195643907422
11426,1912922.1,4224661,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.729862609606
11427,1914768.2,4224875,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.80759402103
11428,1914664.8,4221739,way/40629368,way/40629368,,industrial,Hewlett Packard,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.178788806524
11429,1913897.5,4221640,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.906303897095
11430,1915112.9,4222031.5,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.578661301698
11431,1913685.8,4225122,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.707858510187
11432,1912747.9,4221702,way/165738295,way/165738295,,industrial,Ateliers Voirie Circulation,,,,,,,,,,,,,Ville de Grenoble,,,,,,,,,,,,,,,,,,,,,,,,439.237368943944
11433,1914650.9,4222060,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.219426547055
11434,1915323.8,4221764.5,way/86383602,way/86383602,,industrial,ZA du Vercors,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.899577783462
11435,1914648,4224577,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.10538330588
11436,1912851.8,4221944.5,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,395.637509494193
11437,1914911.5,4222930.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.287177857544
11438,1912673.6,4221217.5,way/95560282,way/95560282,,industrial,ZA des Essarts,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,Z.A. des Essarts,,,,,,,,,,,,,,,,,,,,,391.007317325496
11439,1914562.8,4224067.5,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.50106947822
11440,1914448.2,4221430.5,way/317851102,way/317851102,,industrial,Atos,,,,,,,,yes,,,,,,,Site ATOS d'Echirolles,,,,,,,,,,,,,,,,,,,,Bull S.A.,,749.534933835893
11441,1914567,4224263,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.06575877754
11442,1914074.4,4224301.5,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.35784514342
11443,1913807.6,4223291,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.859811297671
11444,1915331.6,4224699.5,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.49766605664
11445,1915494.6,4225098.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.907227163481
11446,1914966.6,4225220,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.99633007942
11447,1912680.4,4223042.5,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.451993119798
11448,1912385.9,4222334.5,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,31.8100254249296
11449,1914640.1,4221291.5,way/40629368,way/40629368,,industrial,Hewlett Packard,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.203945603106
11450,1912471.1,4222494,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,189.773923355331
11451,1914342.4,4222558,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.184159547195
11452,1915726.8,4224587.5,way/270451960,way/270451960,,industrial,Zone d'activités des Glairons,,,,,,,,,,,,,,,,,,ZA des Glairons,,,,,,,,,,,,,,,,,,,983.755489953076
11453,1915208.8,4222588,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.911620095755
11454,1915996,4223191,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3495675884539
11455,1915693.8,4222781,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.183301036637
11456,1913019.2,4225723,way/120158246,way/120158246,,industrial,Siemens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.48717923295
11457,1912396.6,4222621.5,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,318.575123308411
11458,1913710.8,4221438.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.694367412873
11459,1914227.2,4222116,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.970224542313
11460,1915277.4,4224834.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.41704068237
11461,1913192.2,4223589.5,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.90605287719
11462,1913946.1,4221362.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.384162173832
11463,1915523.4,4223248,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.238807617437
11464,1915255.4,4224624,way/105914393,way/105914393,,industrial,Elis,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.93591819602
11465,1915518.8,4225029,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.557105593436
11466,1915348,4222728,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.976837718001
11467,1914222.1,4222058.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.508059363552
11468,1914168.8,4224744,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.94167415476
11469,1914145.5,4223736.5,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.70201636888
11470,1912823.2,4223063,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.652204335376
11471,1915143.9,4224998,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.30317539738
11472,1915137.1,4222807,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.755389314193
11473,1912631.8,4223545,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.977946991914
11474,1914820.5,4221941.5,way/40629368,way/40629368,,industrial,Hewlett Packard,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.378318956123
11475,1914092,4224611.5,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.467435928
11476,1915461.2,4223286,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.035015154927
11477,1912628.5,4223930,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.937051304172
11478,1912821.2,4221837.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.325061750228
11479,1913260.9,4222617.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.651024956982
11480,1914263,4222196,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.211950776327
11481,1913042.8,4225102,way/170631839,way/170631839,,industrial,Gaz et électricité de Grenoble,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2012",,,,,,,,,,,,,,,,,GEG,,,,,,,,,,,,,,,,,,,151.699358707509
11482,1915641.4,4222602,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.942194899447
11483,1912713.1,4221956,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,299.222876982613
11484,1914227.4,4222114,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.505293314394
11485,1915199.6,4225787.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.242001516674
11486,1913999.1,4221769.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.86749568623
11487,1914942.2,4223684.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.92800651053
11488,1913446.4,4225449,way/145760281,way/145760281,,industrial,Mory Team,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.200557916909
11489,1912864.9,4222812,way/526868314,way/526868314,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.944423024672
11490,1914704.1,4225440,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.90407511819
11491,1915444.2,4222798.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.049809240518
11492,1914312.5,4222238.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.565910996423
11493,1914443.6,4222077.5,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.76298795098
11494,1914542.1,4221620,way/28539732,way/28539732,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.979239226214
11495,1912813.4,4222293,way/199256916,way/199256916,,industrial,Activillage Bachelard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 4 76 97 28 49,,,,,238.999203023691
11496,1915510.4,4225134.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.710856719494
11497,1915506,4225108,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.199269211361
11498,1914074.6,4222835.5,way/521875815,way/521875815,,industrial,"La Poste, Agence Colis de Grenoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.349514135376
11499,1913447,4223933.5,relation/6772067,relation/6772067,wall,industrial,ARaymond,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.545871965306
11500,1914575.5,4223338.5,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.31245178005
11501,1914998.4,4225141.5,way/45374598,way/45374598,,industrial,Air Liquide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.16187412345
11502,1915185.6,4222631,way/106192628,way/106192628,,industrial,Schneider,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.224738231518
