ID;coord_x;coord_y;stationID;sector;environmentTypeCode;environmentTypeDesc;closestMall;closestRoads;closestMotorways;closestRiver;closestParking;closestIndustrialZone;closestTrainStation;closestPollutionStation
7079;1914836.6;4224297.0;ESP377;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7080;1914993.4;4222743.0;ESP192;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7081;1915262.2;4225185.5;ESP495;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7082;1912577.6;4224725.5;ESP136;1;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7083;1914202.9;4222054.5;ESP1165;6;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7084;1912511.4;4223713.5;ESP70;1;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7085;1913120.2;4222026.0;ESP983;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7086;1915445.6;4222240.5;ESP447;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7087;1915482.1;4223212.5;ESP703;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7088;1915556.8;4222276.0;ESP320;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7089;1914243.0;4221871.0;ESP452;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7090;1914129.0;4224883.0;ESP1294;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7091;1913558.8;4223116.5;ESP711;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7092;1914206.4;4222163.0;ESP915;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7093;1913942.2;4223233.0;ESP1090;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7094;1914415.6;4222818.5;ESP683;4;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7095;1915113.9;4221550.5;ESP249;6;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7096;1913621.8;4223324.0;ESP685;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7097;1914211.2;4222237.5;ESP771;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7098;1914340.5;4221572.0;ESP36;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7099;1912499.6;4222527.0;ESP839;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7100;1913146.0;4225831.0;ESP486;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7101;1915004.6;4225216.0;ESP1213;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7102;1914433.9;4222231.5;ESP458;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7103;1912594.6;4221795.0;ESP872;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7104;1915344.1;4223072.5;ESP511;4;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7105;1912631.4;4221755.0;ESP872;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7106;1914790.8;4225220.5;ESP979;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7107;1914305.1;4224139.5;ESP586;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7108;1914794.0;4222203.0;ESP1387;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7109;1915042.8;4222540.0;ESP768;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7110;1912723.0;4223617.0;ESP1191;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7111;1913125.1;4225280.5;ESP8;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7112;1913901.4;4223206.0;ESP417;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7113;1915597.4;4222308.0;ESP260;5;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7114;1915118.6;4223298.5;ESP211;4;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7115;1912929.9;4221432.5;ESP837;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7116;1914225.1;4224888.0;ESP340;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7117;1912505.6;4222704.0;ESP1229;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7118;1913730.5;4221529.5;ESP62;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7119;1914105.2;4224727.0;ESP1292;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7120;1915870.5;4224529.0;ESP1351;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7121;1915233.9;4222059.5;ESP759;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7122;1915004.2;4225164.5;ESP1213;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7123;1915547.5;4225064.5;ESP955;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7124;1914040.8;4222148.5;ESP1092;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7125;1913066.0;4222371.5;ESP306;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7126;1914805.9;4222262.5;ESP1386;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7127;1915007.8;4225373.0;ESP359;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7128;1913734.4;4223097.5;ESP884;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7129;1912655.1;4221479.0;ESP599;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7130;1913014.4;4225759.0;ESP31186;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7131;1916082.9;4223175.5;ESP1344;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7132;1915612.5;4222353.5;ESP260;5;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7133;1914149.4;4221487.0;ESP705;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7134;1915255.8;4225881.5;ESP1321;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7135;1914492.8;4221832.0;ESP1418;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7136;1913799.0;4223127.5;ESP1093;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7137;1913958.8;4221352.5;ESP247;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7138;1913799.0;4223904.5;ESP964;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7139;1914402.2;4221517.0;ESP1411;6;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7140;1912662.1;4221834.5;ESP724;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7141;1913683.4;4221450.5;ESP748;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7142;1915709.5;4225143.5;ESP278;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7143;1915003.0;4225097.0;ESP1213;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7144;1914985.9;4225140.0;ESP1213;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7145;1912615.0;4223229.0;ESP662;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7146;1912460.0;4223638.5;ESP954;1;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7147;1915729.0;4224539.0;ESP649;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7148;1913700.4;4221615.0;ESP895;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7149;1915522.4;4222577.0;ESP909;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7150;1912906.2;4222717.0;ESP173;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7151;1912490.0;4221682.5;ESP124;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7152;1912928.8;4223019.0;ESP1361;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7153;1915261.6;4222867.5;ESP251;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7154;1914740.9;4222152.0;ESP908;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7155;1915811.5;4224590.0;ESP53;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7156;1914080.1;4221622.5;ESP471;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7157;1914468.1;4221679.5;ESP701;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7158;1912929.5;4222809.5;ESP182;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7159;1913537.0;4224780.0;ESP479;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7160;1912991.8;4222297.5;ESP1220;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7161;1913191.1;4224038.5;ESP491;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7162;1915394.2;4224603.5;ESP720;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7163;1915118.0;4224985.0;ESP1313;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7164;1914343.4;4222277.5;ESP774;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7165;1914327.9;4222556.0;ESP710;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7166;1913622.6;4221713.5;ESP1094;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7167;1915047.8;4221451.5;ESP559;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7168;1912903.1;4222722.5;ESP173;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7169;1913656.4;4222498.0;ESP1022;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7170;1914117.6;4222627.5;ESP407;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7171;1912922.1;4223013.5;ESP1361;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7172;1912499.8;4221819.5;ESP124;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7173;1914677.8;4225390.5;ESP1033;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7174;1914855.8;4225045.0;ESP299;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7175;1914934.0;4225127.0;ESP355;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7176;1913054.5;4221601.0;ESP144;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7177;1913536.9;4223014.0;ESP1023;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7178;1915067.0;4222525.5;ESP1421;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7179;1914220.4;4221941.5;ESP915;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7180;1912853.2;4222833.5;ESP429;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7181;1914331.1;4222056.0;ESP921;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7182;1915945.4;4223160.5;ESP177;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7183;1914908.5;4225255.5;ESP360;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7184;1913448.8;4223948.0;ESP1147;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7185;1915405.9;4224598.5;ESP720;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7186;1913102.6;4225624.5;ESP32315;1;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7187;1914037.6;4222891.0;ESP632;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7188;1912795.0;4221662.0;ESP1244;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7189;1914451.5;4221798.0;ESP546;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7190;1913367.0;4225481.5;ESP1203;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7191;1915458.2;4224688.0;ESP147;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7192;1912659.0;4221680.0;ESP872;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7193;1914319.0;4222136.5;ESP913;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7194;1913462.9;4225586.5;ESP46;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7195;1913584.5;4223247.0;ESP30;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7196;1915278.6;4222019.0;ESP905;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7197;1914010.5;4221340.0;ESP247;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7198;1915348.2;4225352.0;ESP495;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7199;1914228.9;4222084.0;ESP1260;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7200;1914221.6;4222065.5;ESP771;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7201;1914210.1;4222243.5;ESP771;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7202;1915616.2;4225077.0;ESP278;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7203;1915241.6;4225124.5;ESP495;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7204;1912912.1;4224846.5;ESP12;1;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7205;1914089.5;4221662.5;ESP1416;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7206;1913606.4;4221764.0;ESP1094;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7207;1912996.0;4224769.5;ESP268;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7208;1913622.1;4222631.5;ESP1022;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7209;1914946.0;4222323.0;ESP536;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7210;1915513.8;4222860.0;ESP33118;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7211;1913645.1;4223333.5;ESP1382;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7212;1913262.9;4224983.0;ESP480;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7213;1913435.4;4224417.0;ESP1285;1;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7214;1913241.8;4222522.5;ESP116;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7215;1912727.0;4223068.0;ESP405;3;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7216;1915411.5;4223047.5;ESP510;4;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7217;1915354.5;4223546.0;ESP90;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7218;1915081.8;4222531.5;ESP1421;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7219;1914566.5;4223998.5;ESP962;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7220;1915297.0;4223031.0;ESP878;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7221;1915613.5;4222721.0;ESP148;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7222;1914892.0;4225433.0;ESP74;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7223;1915231.1;4222673.0;ESP1005;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7224;1912548.6;4223718.0;ESP105;1;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7225;1913552.0;4221525.5;ESP748;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7226;1914300.6;4224486.0;ESP338;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7227;1915830.6;4224589.5;ESP53;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7228;1914378.4;4221438.5;ESP218;6;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7229;1913451.1;4225438.5;ESP960;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7230;1913294.4;4222152.0;ESP307;3;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7231;1914967.2;4221601.5;ESP434;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7232;1914926.0;4224426.0;ESP1327;2;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7233;1915083.8;4222466.0;ESP623;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7234;1913247.4;4224124.5;ESP1190;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7235;1915563.2;4223211.0;ESP703;5;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7236;1915196.1;4221624.0;ESP557;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7237;1913292.5;4224537.0;ESP1186;1;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7238;1915435.8;4222981.5;ESP1238;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7239;1914205.1;4222058.5;ESP1165;6;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7240;1914341.2;4222547.0;ESP710;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7241;1915242.5;4222644.0;ESP1005;5;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7242;1915358.1;4224972.5;ESP171;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7243;1915708.5;4225356.5;ESP278;2;ESP065;Arbre d'enceintes fermées;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7244;1914481.0;4223839.0;ESP665;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7245;1912581.0;4223754.0;ESP797;1;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7246;1912427.9;4222662.0;ESP840;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7247;1914211.6;4222231.0;ESP771;6;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7248;1913062.8;4222187.0;ESP84;3;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7249;1914006.6;4223702.0;ESP743;4;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7250;1914883.6;4222185.0;ESP538;6;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7251;1914522.4;4225168.0;ESP498;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7252;1915183.5;4223088.5;ESP878;4;ESP174;Arbre d'espaces ouverts;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
7253;1914101.0;4224220.0;ESP572;2;ESP151;Arbre de voirie;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
