ID;root;trunk;collar;crown;diseases
8128;0;0;1;1;xxCK
8129;0;0;0;1;xxxK
8130;0;0;0;1;xxxK
8131;1;1;0;1;RTxK
8132;0;0;0;0;xxxx
8133;0;0;0;0;xxxx
8134;0;0;0;0;xxxx
8135;0;0;0;1;xxxK
8136;0;0;0;1;xxxK
8137;0;1;0;1;xTxK
8138;0;0;1;1;xxCK
8139;0;0;0;0;xxxx
8140;0;0;0;0;xxxx
8141;0;0;0;1;xxxK
8142;0;0;0;0;xxxx
8143;0;0;0;0;xxxx
8144;0;0;0;1;xxxK
8145;0;0;0;0;xxxx
8146;0;0;0;1;xxxK
8147;0;0;0;0;xxxx
8148;0;0;0;1;xxxK
8149;0;0;0;0;xxxx
8150;0;0;0;0;xxxx
8151;0;0;0;0;xxxx
8152;0;0;0;0;xxxx
8153;0;0;0;0;xxxx
8154;0;0;0;0;xxxx
8155;0;0;0;0;xxxx
8156;0;0;0;0;xxxx
8157;0;1;1;1;xTCK
8158;0;0;0;0;xxxx
8159;0;0;0;0;xxxx
8160;0;1;0;0;xTxx
8161;0;1;0;0;xTxx
8162;0;0;0;0;xxxx
8163;0;0;0;0;xxxx
8164;0;0;0;1;xxxK
8165;0;1;0;0;xTxx
8166;0;1;1;1;xTCK
8167;0;0;0;1;xxxK
8168;0;0;0;0;xxxx
8169;0;0;0;0;xxxx
8170;0;0;0;0;xxxx
8171;0;0;0;0;xxxx
8172;0;0;0;0;xxxx
8173;0;0;0;1;xxxK
8174;0;1;0;0;xTxx
8175;1;1;1;0;RTCx
8176;0;0;0;1;xxxK
8177;0;0;0;0;xxxx
8178;0;0;0;0;xxxx
8179;0;1;0;0;xTxx
8180;0;0;0;1;xxxK
8181;0;1;0;1;xTxK
8182;0;0;0;0;xxxx
8183;0;0;0;0;xxxx
8184;0;0;0;0;xxxx
8185;0;0;0;0;xxxx
8186;0;0;0;0;xxxx
8187;0;0;0;0;xxxx
8188;0;0;0;0;xxxx
8189;0;0;0;1;xxxK
8190;0;0;0;0;xxxx
8191;0;1;0;0;xTxx
8192;0;0;0;0;xxxx
8193;0;0;0;0;xxxx
8194;0;0;0;0;xxxx
8195;0;0;0;0;xxxx
8196;0;0;0;0;xxxx
8197;0;1;0;0;xTxx
8198;0;0;0;1;xxxK
8199;0;0;0;0;xxxx
8200;1;0;1;1;RxCK
8201;0;0;0;0;xxxx
8202;0;0;0;0;xxxx
8203;0;0;0;0;xxxx
8204;0;0;0;1;xxxK
8205;0;0;0;0;xxxx
8206;0;1;0;0;xTxx
8207;0;0;1;1;xxCK
8208;0;0;0;0;xxxx
8209;0;0;0;1;xxxK
8210;0;0;1;1;xxCK
8211;0;0;0;1;xxxK
8212;0;0;0;0;xxxx
8213;0;0;0;1;xxxK
8214;0;0;0;0;xxxx
8215;0;0;0;0;xxxx
8216;0;0;0;0;xxxx
8217;0;0;0;1;xxxK
8218;0;0;0;0;xxxx
8219;0;0;0;0;xxxx
8220;0;0;0;0;xxxx
8221;0;0;0;0;xxxx
8222;0;0;0;0;xxxx
8223;0;0;0;0;xxxx
8224;0;0;1;1;xxCK
8225;0;1;0;0;xTxx
8226;0;0;0;0;xxxx
8227;0;0;0;0;xxxx
8228;0;1;0;0;xTxx
8229;0;0;0;0;xxxx
8230;0;0;0;0;xxxx
8231;0;0;0;1;xxxK
8232;0;0;0;0;xxxx
8233;0;1;0;0;xTxx
8234;0;0;0;0;xxxx
8235;1;1;1;0;RTCx
8236;0;0;0;0;xxxx
8237;0;0;0;0;xxxx
8238;0;0;0;0;xxxx
8239;0;0;0;0;xxxx
8240;0;0;1;0;xxCx
8241;0;0;0;0;xxxx
8242;0;0;0;0;xxxx
8243;1;0;0;0;Rxxx
8244;0;0;0;0;xxxx
8245;0;0;0;0;xxxx
8246;0;1;0;0;xTxx
8247;0;0;0;0;xxxx
8248;0;0;0;1;xxxK
8249;0;0;0;0;xxxx
8250;0;0;0;0;xxxx
8251;0;0;0;0;xxxx
8252;0;0;0;0;xxxx
8253;0;1;0;1;xTxK
8254;0;0;0;0;xxxx
8255;0;0;0;0;xxxx
8256;0;0;0;0;xxxx
8257;1;1;0;0;RTxx
8258;0;0;0;0;xxxx
8259;0;0;0;0;xxxx
8260;0;0;0;0;xxxx
8261;0;0;0;0;xxxx
8262;0;0;0;0;xxxx
8263;0;0;0;0;xxxx
8264;0;0;0;0;xxxx
8265;0;0;0;0;xxxx
8266;0;0;0;1;xxxK
8267;0;0;0;0;xxxx
8268;0;0;0;0;xxxx
8269;0;0;0;0;xxxx
8270;0;0;0;0;xxxx
8271;0;0;0;0;xxxx
8272;0;0;0;0;xxxx
8273;0;0;0;0;xxxx
8274;0;0;0;0;xxxx
8275;0;1;0;0;xTxx
8276;0;0;0;0;xxxx
8277;0;1;0;1;xTxK
8278;0;0;0;1;xxxK
8279;0;0;0;0;xxxx
8280;1;1;1;1;RTCK
8281;0;0;0;0;xxxx
8282;0;0;0;0;xxxx
8283;0;0;0;0;xxxx
8284;0;0;0;0;xxxx
8285;0;0;0;0;xxxx
8286;0;0;0;0;xxxx
8287;0;1;1;0;xTCx
8288;0;0;0;0;xxxx
8289;0;0;0;0;xxxx
8290;0;0;0;0;xxxx
8291;0;0;0;0;xxxx
8292;0;0;0;1;xxxK
8293;1;0;0;1;RxxK
8294;1;0;1;1;RxCK
8295;0;0;0;0;xxxx
8296;0;0;0;0;xxxx
8297;0;0;0;0;xxxx
8298;0;0;0;0;xxxx
8299;0;0;0;1;xxxK
8300;0;0;0;0;xxxx
8301;0;1;0;0;xTxx
8302;0;0;0;0;xxxx
8303;0;0;0;0;xxxx
8304;0;0;0;0;xxxx
8305;0;0;0;0;xxxx
8306;0;0;0;0;xxxx
8307;0;1;0;0;xTxx
8308;0;0;0;0;xxxx
8309;0;0;0;0;xxxx
8310;0;0;0;0;xxxx
8311;1;1;0;0;RTxx
8312;0;0;0;0;xxxx
8313;0;0;0;0;xxxx
8314;0;0;0;0;xxxx
8315;0;0;0;0;xxxx
8316;0;0;0;0;xxxx
8317;0;0;0;0;xxxx
8318;0;0;0;0;xxxx
8319;0;0;0;0;xxxx
8320;0;0;0;0;xxxx
8321;0;0;0;0;xxxx
8322;0;0;0;0;xxxx
8323;1;0;1;1;RxCK
8324;0;0;0;0;xxxx
8325;0;0;0;1;xxxK
8326;0;0;0;0;xxxx
8327;0;0;0;0;xxxx
8328;0;0;0;0;xxxx
8329;0;0;0;0;xxxx
8330;0;0;0;1;xxxK
8331;0;0;0;0;xxxx
8332;0;0;0;0;xxxx
8333;0;0;0;1;xxxK
8334;0;0;0;0;xxxx
8335;0;0;0;0;xxxx
8336;0;0;0;0;xxxx
8337;0;0;0;0;xxxx
8338;0;0;0;0;xxxx
8339;0;0;0;0;xxxx
8340;0;0;0;0;xxxx
8341;0;1;0;0;xTxx
8342;0;0;0;1;xxxK
8343;0;0;0;0;xxxx
8344;0;0;0;1;xxxK
8345;0;0;0;0;xxxx
8346;0;1;1;0;xTCx
8347;0;0;0;0;xxxx
8348;0;0;0;0;xxxx
8349;0;0;0;0;xxxx
8350;0;0;0;0;xxxx
8351;0;0;0;0;xxxx
8352;0;1;0;0;xTxx
8353;0;0;0;0;xxxx
8354;0;0;0;0;xxxx
8355;0;0;0;0;xxxx
8356;0;0;0;0;xxxx
8357;0;0;0;0;xxxx
8358;0;0;0;0;xxxx
8359;0;0;0;0;xxxx
8360;1;1;0;1;RTxK
8361;0;0;0;0;xxxx
8362;0;0;0;0;xxxx
8363;0;0;0;0;xxxx
8364;0;0;0;0;xxxx
8365;0;1;0;1;xTxK
8366;0;1;0;1;xTxK
8367;0;0;0;0;xxxx
8368;0;0;0;0;xxxx
8369;0;0;0;0;xxxx
8370;0;0;0;0;xxxx
8371;0;0;0;0;xxxx
8372;0;0;0;0;xxxx
8373;0;1;0;1;xTxK
8374;0;0;0;1;xxxK
8375;0;1;0;0;xTxx
8376;0;0;0;0;xxxx
8377;0;1;0;1;xTxK
8378;0;0;0;0;xxxx
8379;0;0;0;0;xxxx
8380;0;0;0;0;xxxx
8381;0;0;0;1;xxxK
8382;0;0;0;0;xxxx
8383;0;0;0;1;xxxK
8384;0;0;0;0;xxxx
8385;0;0;0;0;xxxx
8386;0;0;0;0;xxxx
8387;1;0;0;0;Rxxx
8388;0;0;0;0;xxxx
8389;0;0;0;0;xxxx
8390;0;0;0;0;xxxx
8391;0;0;0;0;xxxx
8392;0;0;0;0;xxxx
8393;0;0;0;0;xxxx
8394;0;0;0;0;xxxx
8395;0;0;0;0;xxxx
8396;0;0;0;0;xxxx
8397;0;0;0;0;xxxx
8398;0;0;0;0;xxxx
8399;0;1;1;1;xTCK
8400;0;0;0;0;xxxx
8401;0;0;0;0;xxxx
8402;0;0;0;1;xxxK
8403;0;0;0;0;xxxx
8404;0;0;0;0;xxxx
8405;0;0;0;0;xxxx
8406;0;0;0;1;xxxK
8407;0;0;0;0;xxxx
8408;0;0;0;0;xxxx
8409;0;0;0;0;xxxx
8410;0;0;0;0;xxxx
8411;0;0;0;0;xxxx
8412;0;0;0;1;xxxK
8413;0;0;0;0;xxxx
8414;0;1;0;0;xTxx
8415;0;0;0;0;xxxx
8416;0;0;0;0;xxxx
8417;0;0;0;0;xxxx
8418;0;0;0;0;xxxx
8419;0;1;0;0;xTxx
8420;0;0;0;0;xxxx
8421;0;0;0;0;xxxx
8422;0;0;0;1;xxxK
8423;0;0;0;0;xxxx
8424;0;0;0;0;xxxx
8425;0;0;0;0;xxxx
8426;0;0;0;0;xxxx
8427;0;0;0;0;xxxx
8428;1;1;0;0;RTxx
8429;0;0;0;0;xxxx
8430;0;0;0;1;xxxK
8431;0;0;0;0;xxxx
8432;0;0;0;0;xxxx
8433;0;1;0;0;xTxx
8434;0;1;0;0;xTxx
8435;0;0;0;0;xxxx
8436;0;0;0;1;xxxK
8437;0;0;0;0;xxxx
8438;0;0;0;0;xxxx
8439;1;1;0;1;RTxK
8440;0;0;0;0;xxxx
8441;0;1;0;0;xTxx
8442;0;1;0;0;xTxx
8443;0;0;0;0;xxxx
8444;0;0;0;0;xxxx
8445;0;0;0;0;xxxx
8446;1;0;0;0;Rxxx
8447;0;0;0;1;xxxK
8448;0;0;0;0;xxxx
8449;0;0;0;0;xxxx
8450;0;0;0;0;xxxx
8451;0;0;0;0;xxxx
8452;0;1;1;1;xTCK
8453;0;1;0;0;xTxx
8454;0;1;0;0;xTxx
8455;0;1;0;0;xTxx
8456;0;0;0;0;xxxx
8457;0;0;0;0;xxxx
8458;0;1;0;1;xTxK
8459;0;0;0;1;xxxK
8460;0;0;0;0;xxxx
8461;0;0;0;0;xxxx
8462;0;0;0;0;xxxx
8463;0;0;0;0;xxxx
8464;0;0;0;1;xxxK
8465;0;0;0;0;xxxx
8466;0;0;0;1;xxxK
8467;0;0;0;1;xxxK
8468;0;0;0;0;xxxx
8469;0;0;0;0;xxxx
8470;0;0;0;0;xxxx
8471;0;0;1;0;xxCx
8472;0;0;0;0;xxxx
8473;0;0;0;0;xxxx
8474;0;0;0;0;xxxx
8475;0;0;0;1;xxxK
8476;0;0;0;0;xxxx
8477;0;0;0;0;xxxx
8478;0;0;0;1;xxxK
8479;0;0;0;0;xxxx
8480;1;1;1;1;RTCK
8481;0;0;0;0;xxxx
8482;0;0;0;0;xxxx
8483;0;1;0;1;xTxK
8484;0;0;0;0;xxxx
8485;0;0;0;0;xxxx
8486;0;0;0;0;xxxx
8487;0;0;0;1;xxxK
8488;0;0;0;0;xxxx
8489;0;0;0;0;xxxx
8490;0;0;0;0;xxxx
8491;0;0;0;0;xxxx
8492;0;0;0;0;xxxx
8493;0;0;0;0;xxxx
8494;0;0;0;0;xxxx
8495;0;0;1;0;xxCx
8496;0;0;0;0;xxxx
8497;1;0;0;1;RxxK
8498;0;0;0;0;xxxx
8499;0;0;0;0;xxxx
8500;0;0;0;0;xxxx
8501;0;0;0;0;xxxx
8502;0;0;0;0;xxxx
8503;0;0;0;1;xxxK
8504;0;0;0;1;xxxK
8505;0;0;0;0;xxxx
8506;0;1;0;1;xTxK
8507;0;0;0;0;xxxx
8508;0;1;0;1;xTxK
8509;0;0;1;1;xxCK
8510;0;0;0;0;xxxx
8511;0;0;0;0;xxxx
8512;0;1;1;0;xTCx
8513;1;1;1;0;RTCx
8514;0;1;1;1;xTCK
8515;0;0;0;0;xxxx
8516;0;0;0;0;xxxx
8517;0;0;0;0;xxxx
8518;0;0;1;0;xxCx
8519;0;0;0;1;xxxK
8520;0;0;0;0;xxxx
8521;0;0;0;0;xxxx
8522;0;0;0;0;xxxx
8523;0;0;0;0;xxxx
8524;0;0;0;0;xxxx
8525;0;0;0;0;xxxx
8526;0;1;0;1;xTxK
8527;0;0;0;0;xxxx
8528;0;0;0;0;xxxx
8529;0;1;0;0;xTxx
8530;0;1;0;0;xTxx
8531;1;0;0;1;RxxK
8532;0;0;0;0;xxxx
8533;0;0;0;0;xxxx
8534;0;0;0;0;xxxx
8535;0;0;0;1;xxxK
8536;0;1;0;1;xTxK
8537;1;0;0;0;Rxxx
8538;0;0;0;1;xxxK
8539;0;0;0;1;xxxK
8540;0;0;0;0;xxxx
8541;0;0;1;1;xxCK
8542;0;0;0;0;xxxx
8543;0;0;0;0;xxxx
8544;0;0;0;0;xxxx
8545;0;1;0;0;xTxx
8546;0;0;0;0;xxxx
8547;1;1;0;0;RTxx
8548;0;0;0;1;xxxK
8549;0;0;0;0;xxxx
8550;0;0;0;0;xxxx
8551;0;0;0;0;xxxx
8552;0;0;0;0;xxxx
8553;0;0;0;0;xxxx
8554;0;0;0;0;xxxx
8555;0;1;0;1;xTxK
8556;0;0;0;0;xxxx
8557;0;0;0;1;xxxK
8558;0;0;0;0;xxxx
8559;0;0;0;0;xxxx
8560;0;0;0;0;xxxx
8561;0;0;0;0;xxxx
8562;0;0;0;0;xxxx
8563;0;0;0;1;xxxK
8564;0;0;0;1;xxxK
8565;0;0;0;0;xxxx
8566;0;0;0;0;xxxx
8567;0;0;0;0;xxxx
8568;0;0;0;0;xxxx
8569;0;0;0;0;xxxx
8570;0;0;0;0;xxxx
8571;0;1;0;0;xTxx
8572;0;0;0;0;xxxx
8573;0;0;0;0;xxxx
8574;0;1;0;0;xTxx
8575;0;0;0;0;xxxx
8576;0;0;0;0;xxxx
8577;0;0;0;0;xxxx
8578;0;0;0;0;xxxx
8579;1;0;0;1;RxxK
8580;0;1;1;0;xTCx
8581;0;0;0;1;xxxK
8582;0;0;0;0;xxxx
8583;0;0;0;1;xxxK
8584;0;1;0;0;xTxx
8585;0;0;0;0;xxxx
8586;0;0;0;0;xxxx
8587;0;0;0;0;xxxx
8588;0;1;0;0;xTxx
8589;0;0;0;1;xxxK
8590;0;1;1;1;xTCK
8591;0;0;0;0;xxxx
8592;0;0;0;0;xxxx
8593;0;0;0;0;xxxx
8594;0;0;0;0;xxxx
8595;0;0;0;0;xxxx
8596;0;0;0;1;xxxK
8597;0;0;0;0;xxxx
8598;0;0;0;0;xxxx
8599;0;0;0;0;xxxx
8600;0;0;0;0;xxxx
8601;0;0;0;1;xxxK
8602;0;0;0;0;xxxx
8603;0;0;0;0;xxxx
8604;1;0;1;1;RxCK
8605;0;0;0;1;xxxK
8606;0;1;0;0;xTxx
8607;0;0;0;0;xxxx
8608;0;0;0;0;xxxx
8609;0;0;0;1;xxxK
8610;0;0;0;0;xxxx
8611;0;0;0;0;xxxx
8612;0;0;0;0;xxxx
8613;0;0;0;0;xxxx
8614;0;0;0;0;xxxx
8615;0;0;0;0;xxxx
8616;0;1;0;1;xTxK
8617;0;0;0;0;xxxx
8618;0;0;0;0;xxxx
8619;0;1;0;0;xTxx
8620;0;0;0;0;xxxx
8621;0;0;0;0;xxxx
8622;0;0;0;0;xxxx
8623;0;0;0;1;xxxK
8624;0;0;0;1;xxxK
8625;0;0;0;0;xxxx
8626;0;0;0;0;xxxx
8627;0;0;0;0;xxxx
8628;0;0;0;1;xxxK
8629;0;1;0;0;xTxx
8630;0;0;0;0;xxxx
8631;0;0;0;0;xxxx
8632;0;0;0;0;xxxx
8633;0;0;0;0;xxxx
8634;0;0;0;0;xxxx
8635;0;1;0;0;xTxx
8636;0;0;0;0;xxxx
8637;0;1;1;1;xTCK
8638;0;0;0;0;xxxx
8639;0;0;0;0;xxxx
8640;0;0;0;1;xxxK
8641;0;0;0;0;xxxx
8642;0;0;0;0;xxxx
8643;0;0;0;0;xxxx
8644;0;0;0;0;xxxx
8645;0;0;0;0;xxxx
8646;0;1;0;1;xTxK
8647;0;0;0;0;xxxx
8648;0;0;0;0;xxxx
8649;0;0;0;0;xxxx
8650;0;0;0;0;xxxx
8651;0;0;0;0;xxxx
8652;0;0;0;0;xxxx
8653;0;0;1;0;xxCx
8654;0;0;0;0;xxxx
8655;0;0;0;0;xxxx
8656;0;0;0;0;xxxx
8657;0;0;0;0;xxxx
8658;0;0;0;0;xxxx
8659;0;0;0;1;xxxK
8660;0;0;0;0;xxxx
8661;0;0;1;0;xxCx
8662;0;0;0;0;xxxx
8663;0;0;0;0;xxxx
8664;0;0;0;0;xxxx
8665;0;0;0;1;xxxK
8666;0;0;0;0;xxxx
8667;0;0;0;0;xxxx
8668;0;0;0;1;xxxK
8669;0;0;0;0;xxxx
8670;0;0;0;1;xxxK
8671;0;1;0;1;xTxK
8672;0;0;0;0;xxxx
8673;0;0;0;0;xxxx
8674;0;0;0;0;xxxx
8675;0;0;1;1;xxCK
8676;0;0;0;0;xxxx
8677;0;0;0;0;xxxx
8678;0;0;0;0;xxxx
8679;0;0;0;0;xxxx
8680;0;0;0;1;xxxK
8681;0;0;0;0;xxxx
8682;0;0;0;1;xxxK
8683;0;0;0;0;xxxx
8684;0;0;0;1;xxxK
8685;0;0;0;0;xxxx
8686;0;0;0;0;xxxx
8687;0;0;1;0;xxCx
8688;0;1;0;0;xTxx
8689;0;0;0;1;xxxK
8690;0;0;0;0;xxxx
8691;0;1;1;1;xTCK
8692;0;0;0;1;xxxK
8693;0;0;0;1;xxxK
8694;0;0;0;0;xxxx
8695;0;0;0;0;xxxx
8696;0;0;0;1;xxxK
8697;0;0;0;0;xxxx
8698;0;0;0;0;xxxx
8699;1;0;0;0;Rxxx
8700;0;0;0;0;xxxx
8701;0;0;0;0;xxxx
8702;0;0;0;0;xxxx
8703;0;0;0;0;xxxx
8704;0;1;0;1;xTxK
8705;0;1;0;0;xTxx
8706;0;0;0;1;xxxK
8707;0;0;1;0;xxCx
8708;0;0;0;0;xxxx
8709;0;0;0;0;xxxx
8710;0;0;0;0;xxxx
8711;0;0;0;0;xxxx
8712;0;1;0;1;xTxK
8713;0;1;0;0;xTxx
8714;1;1;1;1;RTCK
8715;0;0;0;0;xxxx
8716;0;0;0;0;xxxx
8717;0;0;0;1;xxxK
8718;0;0;0;0;xxxx
8719;0;0;0;0;xxxx
8720;0;0;0;0;xxxx
8721;0;0;0;1;xxxK
8722;0;0;1;0;xxCx
8723;0;0;0;1;xxxK
8724;0;0;0;1;xxxK
8725;0;0;0;0;xxxx
8726;0;0;0;0;xxxx
8727;0;1;0;0;xTxx
8728;0;0;0;0;xxxx
8729;0;0;0;0;xxxx
8730;0;0;0;0;xxxx
8731;0;0;0;0;xxxx
8732;0;0;0;1;xxxK
8733;0;0;0;0;xxxx
8734;0;0;0;1;xxxK
8735;0;0;0;0;xxxx
8736;0;0;0;0;xxxx
8737;0;0;0;0;xxxx
8738;0;0;0;0;xxxx
8739;0;0;0;0;xxxx
8740;0;0;0;0;xxxx
8741;0;1;0;0;xTxx
8742;0;0;0;0;xxxx
8743;0;0;0;0;xxxx
8744;0;0;0;1;xxxK
8745;0;0;0;0;xxxx
8746;0;1;0;1;xTxK
8747;0;1;0;0;xTxx
8748;0;0;0;1;xxxK
8749;0;0;0;0;xxxx
8750;0;0;0;0;xxxx
8751;0;1;0;1;xTxK
8752;0;0;0;0;xxxx
8753;0;0;0;0;xxxx
8754;0;0;0;0;xxxx
8755;0;0;0;0;xxxx
8756;0;0;0;0;xxxx
8757;0;0;0;1;xxxK
8758;0;0;0;0;xxxx
8759;0;0;0;1;xxxK
8760;0;0;0;0;xxxx
8761;0;0;0;0;xxxx
8762;0;0;0;1;xxxK
8763;0;0;0;0;xxxx
8764;0;1;0;0;xTxx
8765;0;0;0;1;xxxK
8766;0;0;0;0;xxxx
8767;1;0;0;0;Rxxx
8768;0;0;0;1;xxxK
8769;0;0;0;0;xxxx
8770;0;1;0;0;xTxx
8771;0;0;0;0;xxxx
8772;0;1;0;0;xTxx
8773;0;0;0;0;xxxx
8774;0;0;0;0;xxxx
8775;0;0;0;0;xxxx
8776;0;1;0;0;xTxx
8777;0;0;0;1;xxxK
8778;0;0;0;0;xxxx
8779;0;0;0;0;xxxx
8780;0;0;0;0;xxxx
8781;1;0;0;1;RxxK
8782;0;0;0;0;xxxx
8783;0;0;0;0;xxxx
8784;0;0;0;0;xxxx
8785;1;0;0;1;RxxK
8786;0;0;0;0;xxxx
8787;0;0;0;0;xxxx
8788;0;0;0;0;xxxx
8789;0;0;0;0;xxxx
8790;0;0;0;0;xxxx
8791;0;0;0;0;xxxx
8792;0;0;0;0;xxxx
8793;0;0;0;0;xxxx
8794;0;1;0;1;xTxK
8795;0;1;0;0;xTxx
8796;0;0;0;0;xxxx
8797;0;1;1;0;xTCx
8798;0;0;0;1;xxxK
8799;0;0;0;0;xxxx
8800;1;1;0;0;RTxx
8801;0;0;0;0;xxxx
8802;0;0;0;0;xxxx
8803;0;1;0;0;xTxx
8804;0;0;0;0;xxxx
8805;1;1;0;1;RTxK
8806;0;0;0;0;xxxx
8807;0;1;0;0;xTxx
8808;0;0;0;0;xxxx
8809;0;0;0;0;xxxx
8810;0;0;0;0;xxxx
8811;0;0;0;0;xxxx
8812;0;0;0;0;xxxx
8813;0;0;0;1;xxxK
8814;0;0;0;1;xxxK
8815;0;0;0;0;xxxx
8816;0;0;0;0;xxxx
8817;0;0;0;0;xxxx
8818;0;0;0;0;xxxx
8819;0;0;0;0;xxxx
8820;0;0;0;0;xxxx
8821;0;0;0;0;xxxx
8822;0;1;0;0;xTxx
8823;0;1;0;1;xTxK
8824;1;0;0;0;Rxxx
8825;0;0;0;0;xxxx
8826;0;0;0;0;xxxx
8827;0;0;0;0;xxxx
8828;0;0;0;1;xxxK
8829;0;0;0;0;xxxx
8830;0;0;0;0;xxxx
8831;0;1;0;0;xTxx
8832;0;0;0;0;xxxx
8833;0;1;0;0;xTxx
8834;0;0;0;0;xxxx
8835;0;0;0;0;xxxx
8836;0;0;0;0;xxxx
8837;0;0;0;0;xxxx
8838;0;0;1;0;xxCx
8839;0;1;0;0;xTxx
8840;0;0;0;0;xxxx
8841;1;0;0;0;Rxxx
8842;0;0;0;0;xxxx
8843;0;0;0;0;xxxx
8844;0;0;0;0;xxxx
8845;0;0;0;0;xxxx
8846;0;0;0;0;xxxx
8847;0;0;0;0;xxxx
8848;0;0;0;0;xxxx
8849;1;1;0;1;RTxK
8850;0;0;0;0;xxxx
8851;0;0;0;1;xxxK
8852;0;0;0;0;xxxx
8853;0;0;0;0;xxxx
8854;0;0;0;0;xxxx
8855;0;0;1;0;xxCx
8856;0;0;0;0;xxxx
8857;0;0;0;0;xxxx
8858;0;0;0;0;xxxx
8859;0;1;0;0;xTxx
8860;0;0;0;0;xxxx
8861;0;0;0;1;xxxK
8862;0;0;0;0;xxxx
8863;0;1;0;0;xTxx
8864;0;0;0;0;xxxx
8865;1;1;1;1;RTCK
8866;0;0;0;0;xxxx
8867;0;0;0;0;xxxx
8868;1;0;0;0;Rxxx
8869;0;0;0;0;xxxx
8870;0;0;0;0;xxxx
8871;0;0;0;0;xxxx
8872;0;0;0;0;xxxx
8873;0;0;0;0;xxxx
8874;0;1;0;0;xTxx
8875;0;0;0;0;xxxx
8876;0;0;0;0;xxxx
8877;1;0;0;1;RxxK
8878;0;0;0;0;xxxx
8879;0;0;0;0;xxxx
8880;1;0;0;0;Rxxx
8881;0;0;0;1;xxxK
8882;0;0;0;0;xxxx
8883;0;0;0;1;xxxK
8884;0;0;0;0;xxxx
8885;0;0;0;0;xxxx
8886;0;0;0;0;xxxx
8887;0;0;0;1;xxxK
8888;0;0;0;0;xxxx
8889;0;0;0;1;xxxK
8890;0;0;0;0;xxxx
8891;1;1;1;1;RTCK
8892;0;0;1;0;xxCx
8893;0;0;1;0;xxCx
8894;0;0;0;0;xxxx
8895;0;0;0;0;xxxx
8896;0;0;0;0;xxxx
8897;0;0;0;1;xxxK
8898;0;0;0;0;xxxx
8899;0;0;0;0;xxxx
8900;0;0;0;0;xxxx
8901;0;0;0;0;xxxx
8902;0;0;0;0;xxxx
8903;0;0;1;1;xxCK
8904;0;0;0;0;xxxx
8905;0;1;0;1;xTxK
8906;0;0;0;1;xxxK
8907;1;0;0;0;Rxxx
8908;0;0;0;0;xxxx
8909;0;0;0;0;xxxx
8910;0;0;0;0;xxxx
8911;0;0;0;0;xxxx
8912;0;0;0;0;xxxx
8913;0;0;0;1;xxxK
8914;0;0;0;0;xxxx
8915;0;1;0;1;xTxK
8916;0;0;0;0;xxxx
8917;0;0;0;0;xxxx
8918;0;0;0;0;xxxx
8919;0;0;0;0;xxxx
8920;0;0;0;1;xxxK
8921;0;0;0;0;xxxx
8922;1;0;0;1;RxxK
8923;0;1;0;0;xTxx
8924;0;0;0;0;xxxx
8925;0;0;0;0;xxxx
8926;0;0;0;0;xxxx
8927;0;1;1;0;xTCx
8928;0;0;0;0;xxxx
8929;0;0;0;0;xxxx
8930;0;0;0;1;xxxK
8931;0;0;0;0;xxxx
8932;0;0;0;0;xxxx
8933;0;0;0;0;xxxx
8934;0;0;0;0;xxxx
8935;0;1;0;1;xTxK
8936;0;0;0;1;xxxK
8937;0;0;0;0;xxxx
8938;0;0;0;0;xxxx
8939;0;0;0;0;xxxx
8940;0;0;0;1;xxxK
8941;0;0;0;0;xxxx
8942;0;0;0;1;xxxK
8943;0;0;0;1;xxxK
8944;0;0;0;0;xxxx
8945;0;0;0;0;xxxx
8946;0;0;0;0;xxxx
8947;0;0;0;0;xxxx
8948;0;0;0;0;xxxx
8949;0;0;0;1;xxxK
8950;0;0;1;0;xxCx
8951;0;0;0;0;xxxx
8952;0;0;0;0;xxxx
8953;0;0;0;0;xxxx
8954;0;0;0;0;xxxx
8955;0;1;0;1;xTxK
8956;0;0;0;0;xxxx
8957;0;0;0;0;xxxx
8958;0;0;0;0;xxxx
8959;0;0;0;0;xxxx
8960;0;1;0;0;xTxx
8961;0;0;0;0;xxxx
8962;0;0;0;0;xxxx
8963;0;0;0;0;xxxx
8964;0;0;0;1;xxxK
8965;1;0;0;0;Rxxx
8966;0;0;0;0;xxxx
8967;0;0;0;1;xxxK
8968;1;0;0;0;Rxxx
8969;0;0;0;0;xxxx
8970;0;0;0;0;xxxx
8971;0;0;0;0;xxxx
8972;0;0;0;0;xxxx
8973;0;0;0;0;xxxx
8974;0;0;0;1;xxxK
8975;0;0;0;0;xxxx
8976;0;0;0;0;xxxx
8977;1;1;0;0;RTxx
8978;0;0;0;0;xxxx
8979;0;0;0;1;xxxK
8980;0;0;0;0;xxxx
8981;0;1;0;1;xTxK
8982;0;0;0;0;xxxx
8983;0;0;0;0;xxxx
8984;1;1;1;1;RTCK
8985;0;0;0;0;xxxx
8986;0;0;0;0;xxxx
8987;0;0;0;0;xxxx
8988;0;0;0;0;xxxx
8989;0;0;0;0;xxxx
8990;1;1;0;0;RTxx
8991;0;0;0;0;xxxx
8992;0;0;0;0;xxxx
8993;0;1;0;0;xTxx
8994;0;1;1;1;xTCK
8995;0;0;0;0;xxxx
8996;0;0;0;0;xxxx
8997;0;0;0;0;xxxx
8998;0;0;0;1;xxxK
8999;0;1;0;0;xTxx
9000;0;0;0;0;xxxx
